Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn Label
30,0,34.404544,-119.302118,6503,0,57,28.27,41,87.55,4884.85,1.83,0,1611.39,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
51,0,34.581308,-118.931948,21633,0,7,40.76,16,78.55,522.95,47.19,0,285.32,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
27,0,34.156629,-119.117218,77791,0,62,23.88,47,92.05,5755.8,14.21,0,1480.56,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
56,1,34.18454,-119.224666,25322,5,40,14.41,22,85.05,3355.65,38.15,0,576.4,4,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
49,0,34.432843,-118.730106,1459,0,20,15.87,0,19.7,406.95,0.0,0,317.4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22,0,34.402343,-119.094824,32511,0,25,29.81,52,95.15,2395.7,0.0,80,745.25,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
28,0,34.296813,-118.685703,49027,1,23,18.05,51,84.25,1968.1,8.3,0,415.15,4,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
48,0,34.438581,-119.685368,20893,9,46,13.05,15,55.0,2473.95,31.39,0,600.3000000000001,3,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,34.037342,-119.80079,25771,5,72,26.96,9,89.85,6562.9,12.55,0,1941.12,4,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
40,0,34.457541,-119.631072,12741,0,10,17.4,0,20.35,176.3,0.0,0,174.0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,0,34.406256,-119.726936,10986,0,40,0.0,28,54.55,2236.2,11.48,40,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0
41,0,34.460197,-119.802602,16477,0,31,10.05,14,99.45,3109.9,43.38,0,311.55,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
48,0,34.489983,-120.091246,49975,2,68,27.41,9,70.9,4911.35,49.37,0,1863.88,4,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0
50,2,35.116307,-118.817644,16206,10,68,19.09,0,25.4,1620.2,9.34,0,1298.12,4,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,1,35.865795,-118.69759,226,1,15,29.55,0,25.25,394.85,0.0,0,443.25,3,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,0,36.04533,-119.532424,23506,6,50,14.32,58,69.65,3442.15,0.0,0,716.0,4,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
37,3,34.907911,-119.234281,1526,7,35,11.75,0,20.1,655.3,38.61,0,411.25,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
64,0,36.29878,-119.201028,8644,0,17,9.84,0,24.8,475.25,37.06,0,167.28,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,0,34.827662,-118.999073,4498,0,10,45.69,11,95.1,865.1,43.25,0,456.9,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0
39,0,35.735694,-118.738483,296,2,68,41.61,14,88.85,6132.7,0.0,0,2829.48,4,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
38,0,36.29223,-119.622676,53204,6,45,9.91,19,78.8,3597.5,23.28,0,445.95,4,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
56,0,36.385818,-119.224243,4517,3,37,2.15,0,20.35,697.65,45.07,0,79.55,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,35.996923,-120.000951,1809,0,10,3.55,29,45.25,428.7,44.9,0,35.5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,0,35.607875,-118.466318,5564,0,1,18.15,0,20.05,20.05,0.0,0,18.15,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0,35.245035,-118.905553,15364,10,65,17.43,30,69.55,4459.15,23.61,0,1132.95,3,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0
33,3,36.444232,-119.718285,2900,5,57,42.14,0,19.5,1167.6,19.89,0,2401.98,3,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,34.845861,-118.885163,1247,0,3,12.5,4,74.75,238.1,38.84,0,37.5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
22,0,36.303666,-119.825657,30419,0,49,0.0,58,30.2,1453.1,0.0,0,0.0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
22,0,35.637715,-119.893068,2502,9,70,0.0,85,57.8,4039.3,1.01,0,0.0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0
60,0,35.666886,-119.186717,10781,6,53,11.35,0,19.85,1039.45,14.67,0,601.55,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37,3,35.38381,-119.730885,302,3,53,33.31,0,25.55,1336.1,37.37,0,1765.43,3,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49,0,34.956577,-119.750142,798,0,22,22.97,0,24.85,493.4,21.32,0,505.34,4,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
63,0,36.008958,-118.891593,65566,0,48,23.76,0,24.55,1203.95,36.04,0,1140.48,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57,0,35.809921,-119.127437,2956,0,3,47.5,22,107.95,313.6,0.0,0,142.5,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0
64,0,36.527243,-118.594938,56,4,45,1.59,19,81.4,3775.85,0.0,0,71.55,5,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57,0,36.245926,-118.693138,3546,9,61,1.27,24,73.8,4616.05,49.51,30,77.47,4,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
37,0,36.175255,-119.813805,1729,0,3,38.05,7,64.4,195.65,0.0,0,114.15,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
47,0,35.184837,-119.402525,14937,0,1,37.51,10,71.1,71.1,0.0,0,37.51,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,0,35.939068,-119.043666,5868,0,1,14.93,4,49.9,49.9,0.0,0,14.93,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
58,0,36.413433,-118.854708,2318,0,51,34.36,0,24.6,1266.4,47.91,0,1752.36,5,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
42,0,36.185471,-119.375243,56101,0,52,0.0,14,30.1,1623.4,11.72,0,0.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
55,0,35.316263,-119.402559,236,0,51,45.92,12,83.4,4149.45,29.76,30,2341.92,5,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
53,0,36.303793,-119.375646,44741,0,1,11.61,0,20.45,20.45,0.0,0,11.61,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
55,0,35.652242,-119.4464,22760,7,31,29.06,22,75.25,2344.5,1.99,0,900.86,3,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0
62,0,35.55647,-118.244914,1935,0,47,42.25,0,20.55,1013.05,0.0,0,1985.75,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64,0,35.710244,-118.881679,88,8,1,35.24,0,20.65,20.65,0.0,0,35.24,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
19,0,36.391777,-119.372842,36718,5,72,32.36,52,85.15,6316.2,0.0,0,2329.92,3,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
23,0,35.339796,-119.023552,44588,8,72,6.09,41,66.5,4811.6,45.61,0,438.48,3,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0
34,0,35.391733,-118.984109,35643,5,66,32.04,19,63.3,4189.7,40.62,0,2114.64,5,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
52,0,35.449881,-118.841442,53481,0,35,41.21,6,83.15,2848.45,18.84,0,1442.35,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
56,0,35.280113,-118.962329,59195,0,29,9.49,21,84.9,2516.2,47.04,0,275.21,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
30,0,35.559617,-118.925185,44915,0,2,16.7,0,20.55,33.6,0.0,0,33.4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34,0,35.342891,-119.064803,58632,0,4,38.01,5,49.25,208.45,0.0,0,152.04,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
19,0,35.392599,-119.245341,40836,0,65,43.29,76,59.6,3739.8,0.0,120,2813.85,4,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
26,0,35.233745,-120.626442,27047,10,29,3.35,59,75.3,2263.4,0.0,0,97.15,4,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
60,2,35.279984,-120.824288,14859,6,29,6.73,27,80.1,2211.8,0.0,0,195.17,4,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
45,0,35.176236,-120.483243,24499,6,20,11.39,21,81.0,1683.7,0.0,0,227.8,3,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
23,0,35.453912,-120.69461,29539,0,58,47.9,0,24.7,1519.0,0.0,0,2778.2,4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
53,1,35.186644,-120.728305,812,0,14,47.72,22,86.0,1164.05,0.0,0,668.0799999999999,3,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
61,0,35.842889,-121.004862,1363,2,72,34.29,0,25.4,1710.9,0.0,0,2468.88,3,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21,0,34.631362,-120.238218,4644,0,46,37.75,73,89.15,4245.55,0.0,0,1736.5,3,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
40,0,35.591387,-121.032256,6526,2,71,0.0,29,58.25,4145.9,0.0,0,0.0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0
51,0,34.866032,-120.536546,210,0,32,37.04,28,85.65,2664.3,0.0,0,1185.28,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
47,0,35.511833,-120.918713,3220,0,26,0.0,7,50.35,1277.5,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0
22,0,35.120833,-120.61843,13106,6,2,38.41,0,20.2,34.75,0.0,0,76.82,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24,0,34.936,-120.594655,5726,0,61,46.76,0,20.55,1305.95,0.0,0,2852.36,4,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,0,35.369553,-120.763864,10909,0,22,5.28,0,26.25,605.9,0.0,0,116.16,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20,2,35.050345,-120.489599,15405,8,5,47.91,73,80.85,356.1,0.0,0,239.55,5,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41,0,35.634222,-120.728341,35586,0,65,22.23,18,74.2,4805.65,0.0,0,1444.95,3,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0
46,0,35.996008,-120.85305,670,0,5,31.78,0,20.35,92.75,0.0,0,158.9,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,3,35.886767,-120.608661,2666,4,25,4.46,58,75.5,1901.05,0.0,0,111.5,3,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
27,0,35.746484,-121.223355,471,5,72,7.29,53,79.05,5730.7,0.0,80,524.88,3,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,0,35.303926,-120.256567,2687,1,27,18.74,59,90.15,2423.4,0.0,0,505.98,4,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
48,2,34.943523,-120.256729,30540,10,32,0.0,19,50.6,1653.45,0.0,0,0.0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
19,0,34.818227,-120.418784,37364,0,30,13.16,27,110.45,3327.05,0.0,0,394.8,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0
26,0,34.95934,-120.490081,43684,9,70,41.05,59,101.0,7085.5,0.0,0,2873.5,3,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0
38,0,34.624399,-120.137875,7958,0,47,35.75,13,65.0,2879.9,0.0,0,1680.25,3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0
35,0,35.536115,-120.739231,7918,0,2,35.41,25,80.45,137.1,0.0,0,70.82,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
23,0,35.151491,-117.927597,8316,9,61,13.35,0,24.1,1551.6,0.0,0,814.35,4,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
46,0,34.501452,-118.207862,7831,0,5,10.99,29,44.05,202.15,0.0,0,54.95,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
43,0,34.95703,-117.73045,2241,5,48,15.95,0,19.25,855.1,0.0,0,765.5999999999999,4,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,0,38.184583,-119.286558,826,0,63,40.34,8,90.05,5817.0,0.0,0,2541.42,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
35,0,35.358953,-118.527064,1022,0,27,25.21,9,56.7,1652.95,0.0,0,680.6700000000001,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
28,0,36.319181,-117.593053,64,10,70,24.08,46,80.15,5600.15,0.0,0,1685.6,3,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0
47,2,34.966777,-117.961179,7685,3,7,49.98,25,71.35,515.75,0.0,0,349.86,3,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
24,0,36.869584,-118.189241,734,0,10,13.16,0,20.25,202.5,0.0,0,131.6,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19,0,33.507255,-117.029473,46171,10,2,4.65,53,90.35,190.5,0.0,0,9.3,3,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
50,0,37.730269,-119.055813,618,0,66,45.54,0,19.7,1253.8,0.0,0,3005.64,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,0,36.560498,-117.962461,71,0,3,3.12,0,19.85,57.2,0.0,0,9.36,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,0,34.659579,-118.584212,2771,9,72,9.6,25,90.35,6563.4,0.0,0,691.1999999999999,3,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0
37,0,34.727529,-118.153098,35109,0,1,48.14,0,20.8,20.8,0.0,0,48.14,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56,0,37.890145,-119.184087,504,6,72,14.65,20,66.85,4758.8,0.0,0,1054.8,3,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
30,0,34.505273,-117.955054,11198,2,65,18.07,0,19.9,1292.6,0.0,0,1174.55,4,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22,0,34.500091,-117.765862,1220,0,11,0.0,52,35.8,363.15,0.0,0,0.0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
56,0,33.362575,-117.299644,42239,0,22,30.35,10,78.85,1600.25,0.0,50,667.7,5,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
23,0,37.550074,-118.837167,8217,0,14,36.42,0,20.4,275.7,0.0,0,509.88,5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,0,36.296851,-117.865469,318,0,41,1.08,6,74.25,3089.1,0.0,0,44.28,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
32,0,34.536232,-118.082935,67232,2,17,45.35,11,64.8,1175.6,0.0,0,770.95,4,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0
63,0,34.613476,-118.256358,34045,0,11,44.53,0,20.45,237.3,0.0,0,489.83,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24,0,34.903052,-118.411251,14931,5,72,41.21,73,110.65,8065.65,0.0,0,2967.12,4,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0
59,3,35.073777,-118.652112,25805,6,3,0.0,53,40.3,92.5,0.0,0,0.0,4,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
20,0,34.39583,-117.734568,413,7,59,41.15,48,107.0,6152.3,0.0,0,2427.85,4,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0
30,0,37.375816,-119.739935,1968,4,71,16.24,59,73.35,5154.5,0.0,0,1153.04,5,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0
45,2,36.991762,-119.242874,3464,10,5,35.6,19,44.8,220.45,0.0,0,178.0,3,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
54,6,36.64545,-118.924982,273,5,27,36.19,53,54.75,1510.3,0.0,0,977.13,3,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
48,0,37.17277,-119.2997,273,0,63,0.0,28,40.6,2588.95,0.0,0,0.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
40,0,36.488056,-120.407691,1766,5,72,24.24,27,55.3,3983.6,0.0,0,1745.28,4,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
59,0,36.5276,-119.865999,5446,5,34,12.3,26,60.85,2003.6,0.0,0,418.2000000000001,4,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
54,0,37.100948,-120.270136,19391,4,24,31.62,12,78.4,1832.4,0.0,130,758.88,3,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
53,0,36.917652,-119.593757,46858,0,72,3.66,13,69.65,4908.25,0.0,0,263.52,5,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
46,0,36.814539,-119.711868,33856,1,60,0.0,19,59.85,3590.2,0.0,0,0.0,5,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0
60,0,37.212191,-119.749323,9395,0,68,1.27,13,76.9,5023.0,0.0,0,86.36,4,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0
44,0,36.497895,-119.285484,5519,8,8,17.09,0,19.85,146.6,0.0,0,136.72,5,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
22,0,36.657462,-119.595293,1965,0,34,20.75,27,67.65,2339.3,0.0,0,705.5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0
25,0,36.523619,-119.386868,24206,0,6,0.0,52,45.0,298.7,0.0,0,0.0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
38,0,37.045728,-120.630682,9388,2,2,4.41,26,64.2,143.65,0.0,30,8.82,4,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
24,0,36.789213,-119.140338,506,0,31,17.18,76,81.7,2548.65,0.0,0,532.58,5,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
47,7,36.785618,-120.625382,9491,6,20,36.85,0,25.55,507.4,0.0,0,737.0,4,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,3,37.483535,-119.679414,77,4,1,6.86,0,20.0,20.0,0.0,0,6.86,4,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,36.520537,-120.118055,152,7,39,29.56,0,23.8,903.8,0.0,0,1152.84,5,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
61,0,36.807595,-118.901544,93,1,46,37.02,6,64.2,3009.5,0.0,0,1702.92,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0
45,0,36.478239,-119.52137,14088,5,72,43.47,9,76.8,5468.45,0.0,90,3129.84,3,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0
