Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn Label,Cluster
30,2,34.231318,-117.662032,47,3,16,27.24,0,20.5,290.55,0.0,0,435.84,3,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
27,3,34.072121,-117.698319,34447,9,28,15.85,0,19.55,543.8,0.0,0,443.8,4,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,0,34.074087,-117.605618,49474,0,1,29.86,0,20.35,20.35,0.0,0,29.86,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
26,2,34.042286,-117.756106,69974,6,72,18.14,0,23.3,1623.15,0.0,0,1306.08,5,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
30,0,34.090925,-118.128164,54382,1,50,28.1,0,19.85,943.1,0.0,0,1405.0,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
31,1,32.912664,-116.635387,1587,4,55,31.3,0,20.0,1087.25,0.0,0,1721.5,4,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40,2,32.579134,-117.119009,26662,3,38,24.16,0,19.6,717.3,0.0,0,918.08,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,32.832706,-116.873258,61872,10,71,18.41,0,19.85,1379.6,0.0,0,1307.11,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
35,0,33.081478,-117.033814,49281,0,16,20.65,0,20.1,296.15,0.0,0,330.4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33,3,33.141265,-116.967221,48690,8,17,45.24,0,25.15,412.6,0.0,0,769.08,3,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
41,0,33.351059,-117.420557,98239,8,72,8.98,0,24.55,1750.7,0.0,0,646.5600000000001,4,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
57,1,33.194742,-117.29032,52895,0,11,44.88,0,19.7,216.2,0.0,0,493.68,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,0,33.215251,-116.53633,339,5,53,46.24,0,19.05,990.45,0.0,0,2450.7200000000003,5,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
52,3,33.012751,-117.200617,7615,0,39,49.95,0,25.0,1004.35,0.0,0,1948.05,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
45,0,33.162624,-117.170863,52664,0,9,31.28,0,19.05,157.65,0.0,0,281.52,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,2,33.119028,-117.166036,6760,2,71,9.2,0,25.35,1847.55,0.0,0,653.1999999999999,5,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
57,0,32.72523,-117.171346,27505,1,32,12.35,0,19.4,641.15,0.0,0,395.2,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,32.747484,-117.166877,30202,5,37,44.68,0,24.1,861.85,0.0,0,1653.16,4,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
49,2,32.825086,-117.199424,51213,2,33,9.97,0,24.25,838.5,0.0,0,329.01000000000005,5,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,0,32.85723,-117.209774,34902,0,1,8.56,0,20.5,20.5,0.0,0,8.56,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51,1,33.948558,-116.516976,22796,1,27,35.52,0,24.5,761.95,0.0,0,959.04,3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
60,3,34.137742,-114.36514,1564,0,9,27.34,0,20.1,190.25,0.0,0,246.06,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
49,2,32.858595,-115.662709,14546,10,69,28.19,0,19.9,1356.7,0.0,0,1945.11,3,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
60,0,34.167236,-116.281511,8141,0,11,49.8,0,20.4,231.45,0.0,0,547.8,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
37,1,33.543835,-115.993906,8768,0,10,37.59,0,20.45,242.4,0.0,0,375.9,4,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
58,0,34.273872,-114.192901,131,0,28,40.39,0,18.25,534.7,0.0,0,1130.92,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
39,2,33.53604,-116.119222,17018,8,18,14.6,0,20.45,357.0,0.0,0,262.8,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
60,1,33.28156,-115.955541,799,1,62,16.48,0,24.8,1476.25,0.0,0,1021.76,5,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19,0,33.03679,-115.60503,2388,0,62,33.68,0,20.05,1201.65,0.0,0,2088.16,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
26,0,34.1678,-116.86433,301,0,8,5.27,0,20.2,140.95,0.0,0,42.16,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60,0,35.28952,-116.092214,904,0,24,47.33,0,24.6,592.65,0.0,0,1135.92,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,0,34.087558,-117.464096,82630,0,1,11.1,0,20.05,20.05,0.0,0,11.1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,0,34.2565,-117.19335,9793,0,11,1.87,0,25.2,245.15,0.0,0,20.57,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63,0,34.049315,-117.255974,18068,0,5,5.41,0,25.45,134.75,0.0,0,27.05,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,4,34.711224,-114.702256,5488,5,40,49.22,0,26.2,1077.5,0.0,0,1968.8,3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,0,35.478736,-115.516984,162,6,57,44.86,0,19.9,1115.6,0.0,0,2557.02,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,3,34.109775,-117.378904,75882,1,47,2.56,0,19.3,890.5,0.0,0,120.32,4,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,0,34.243088,-116.830015,1834,0,29,49.52,0,19.1,529.5,0.0,0,1436.0800000000002,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
56,0,34.183286,-117.221722,53636,0,9,40.74,0,19.85,178.8,0.0,0,366.66,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
57,0,34.106922,-117.297553,44556,0,9,2.6,0,20.25,186.15,0.0,0,23.4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
55,0,34.004379,-117.447864,63999,0,1,25.99,0,20.0,20.0,0.0,0,25.99,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53,2,33.739415,-116.968339,29687,5,3,10.13,0,19.3,54.7,0.0,0,30.39,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,0,33.644585,-116.871544,39264,0,50,21.72,0,20.15,989.05,0.0,0,1086.0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
27,0,33.755039,-116.741796,3588,0,17,47.79,0,19.65,351.55,0.0,0,812.43,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
28,0,33.638645,-116.55783,1500,0,53,28.46,0,20.25,1048.45,0.0,0,1508.38,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44,2,33.653338,-117.178271,14068,3,52,9.87,0,19.35,1031.7,0.0,0,513.24,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
22,2,33.739412,-117.173334,8692,3,10,36.37,0,25.35,253.5,0.0,0,363.7,4,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
23,0,33.707483,-117.200006,18161,0,2,46.0,0,20.45,34.8,0.0,0,92.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
29,0,33.69887,-117.25071,13151,7,65,48.66,0,19.35,1319.95,0.0,0,3162.9,3,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,3,33.688546,-117.788091,27369,1,24,4.47,0,19.9,533.5,0.0,0,107.28,4,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
57,1,33.680302,-117.833296,22499,3,15,37.9,0,20.05,284.3,0.0,0,568.5,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51,0,33.644849,-117.684254,59176,0,10,19.1,0,20.0,198.6,0.0,0,191.0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
52,2,33.721917,-118.043237,32304,1,46,24.33,0,19.25,864.2,0.0,0,1119.1799999999998,5,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
40,0,33.570023,-117.773669,25206,0,1,13.85,0,19.65,19.65,0.0,0,13.85,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,0,33.634626,-117.874882,28687,0,5,42.52,0,20.65,93.55,0.0,0,212.6,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,1,33.4725,-117.584273,15297,10,70,9.33,0,25.4,1782.05,0.0,0,653.1,4,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
45,1,33.529047,-117.701175,62103,0,1,32.95,0,24.0,24.0,0.0,0,32.95,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,2,33.631119,-117.567346,32268,4,19,38.43,0,25.6,485.9,0.0,0,730.17,3,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44,0,33.924143,-117.79387,1408,0,13,45.03,0,19.3,259.65,35.28,0,585.39,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
27,0,33.877639,-117.961212,46105,0,17,22.26,0,19.7,340.35,0.0,0,378.42,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
54,2,33.786738,-117.982564,31428,1,56,37.67,0,24.15,1402.25,29.41,0,2109.52,4,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,3,33.764018,-117.931507,43491,1,38,44.32,0,20.3,749.35,10.65,0,1684.16,5,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
44,0,33.782955,-118.026456,15878,0,48,34.96,0,25.05,1171.5,16.38,0,1678.08,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30,2,33.817473,-117.810462,5935,1,35,18.29,0,19.65,708.8,0.0,0,640.15,3,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
44,1,33.787796,-117.875928,23172,1,34,44.54,0,20.8,635.9,46.07,0,1514.36,3,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,0,33.833686,-117.513063,21911,0,11,17.12,0,19.55,223.15,26.32,0,188.32,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
38,0,33.884073,-117.732197,20893,1,72,13.72,0,24.8,1874.3,16.26,0,987.84,3,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
26,0,34.360261,-119.306383,32899,0,39,48.02,0,19.9,791.15,20.17,0,1872.78,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
37,0,34.420998,-119.60137,576,0,9,24.89,0,19.7,180.7,0.0,0,224.01,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,0,34.438581,-119.685368,20893,0,70,40.91,0,19.85,1328.35,33.29,0,2863.7,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
53,0,34.457541,-119.631072,12741,0,4,1.3,0,20.15,68.45,0.0,0,5.2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
22,3,34.489983,-120.091246,49975,0,7,49.83,0,20.25,174.7,0.0,0,348.81,5,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
59,3,35.116307,-118.817644,16206,10,9,12.55,0,20.25,172.35,0.0,0,112.95,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
37,0,36.385818,-119.224243,4517,0,68,32.99,0,19.6,1441.65,0.0,0,2243.32,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
42,0,35.245035,-118.905553,15364,1,32,45.26,0,19.3,593.2,0.0,0,1448.32,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
44,0,36.444232,-119.718285,2900,1,72,47.24,0,20.05,1423.65,0.0,0,3401.28,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
59,3,35.957019,-119.330928,4198,5,66,38.55,0,25.3,1672.35,0.0,0,2544.3,5,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
36,3,35.809921,-119.127437,2956,0,71,4.89,0,24.35,1654.6,0.0,0,347.19,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
43,2,35.490705,-119.286833,15177,4,72,35.62,0,25.1,1857.85,0.0,0,2564.64,4,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,0,35.55647,-118.244914,1935,0,24,47.51,0,20.75,487.05,0.0,0,1140.24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
43,0,35.339796,-119.023552,44588,0,38,43.19,0,20.3,743.05,0.0,0,1641.2199999999998,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
54,2,35.280113,-118.962329,59195,10,72,38.84,0,19.8,1414.65,0.0,0,2796.4800000000005,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
54,0,35.559617,-118.925185,44915,1,55,12.21,0,25.7,1443.65,0.0,0,671.5500000000001,4,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,0,35.392599,-119.245341,40836,0,1,45.91,0,20.4,20.4,0.0,0,45.91,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,3,35.140938,-119.051348,25126,9,23,1.88,0,19.65,451.55,0.0,0,43.24,4,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
60,0,35.511833,-120.918713,3220,0,10,41.04,0,18.85,163.2,0.0,0,410.4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
55,0,35.480896,-120.469476,1203,0,42,38.74,0,19.8,849.9,0.0,0,1627.0800000000002,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,1,35.886767,-120.608661,2666,10,18,35.44,0,20.25,401.95,0.0,0,637.92,4,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
40,2,35.746484,-121.223355,471,0,59,42.37,0,25.45,1534.05,0.0,0,2499.83,4,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
60,0,35.303926,-120.256567,2687,0,60,47.07,0,20.6,1093.0,0.0,0,2824.2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
42,3,36.869584,-118.189241,734,5,72,18.21,0,24.9,1859.2,0.0,0,1311.12,3,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
58,1,34.505273,-117.955054,11198,2,14,41.05,0,19.5,272.0,0.0,0,574.6999999999999,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
62,2,35.073777,-118.652112,25805,8,29,5.35,0,26.1,692.55,0.0,0,155.14999999999998,3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
27,0,37.458367,-119.345011,613,0,10,12.39,0,20.9,247.0,0.0,0,123.9,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
42,0,37.100948,-120.270136,19391,0,1,28.18,0,20.25,20.25,0.0,0,28.18,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
55,0,36.789213,-119.140338,506,5,50,1.87,0,19.8,1013.2,0.0,0,93.5,4,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,1,36.727418,-120.123526,14062,6,33,5.86,0,19.45,600.25,0.0,0,193.38,5,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
37,0,37.004068,-119.930027,49247,0,36,12.72,0,20.35,695.85,0.0,0,457.92,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
60,1,33.141265,-116.967221,48690,10,51,14.54,0,19.95,1028.75,0.0,0,741.54,4,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
50,3,37.244307,-119.470256,3376,7,20,7.31,0,19.7,395.6,0.0,0,146.2,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
53,0,36.633498,-119.298895,8449,0,35,7.74,0,19.15,638.0,0.0,0,270.90000000000003,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
48,3,36.636638,-119.421842,25923,5,6,36.54,0,19.55,122.9,0.0,0,219.24,3,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,3,36.452211,-119.94575,5729,0,56,22.47,0,24.8,1424.2,0.0,0,1258.32,3,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
26,0,37.287758,-119.548156,327,0,47,43.2,0,19.9,942.95,0.0,0,2030.4,5,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,1,36.456091,-119.486225,646,3,12,24.65,0,20.1,232.4,0.0,0,295.79999999999995,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
46,0,36.732694,-119.783786,6848,0,29,2.76,0,19.35,601.6,0.0,0,80.03999999999999,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,0,36.757345,-119.818274,16346,0,27,21.66,0,20.3,595.05,0.0,0,584.82,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
31,0,36.722898,-121.633648,53946,0,1,10.22,0,19.75,19.75,0.0,0,10.22,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
64,2,36.624338,-121.615669,13027,8,39,20.49,0,25.2,987.95,0.0,0,799.1099999999999,5,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
42,0,36.587497,-121.944815,4602,0,1,20.11,0,19.5,19.5,0.0,0,20.11,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,3,36.414216,-121.360597,13003,7,61,31.49,0,20.4,1226.45,0.0,0,1920.89,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
39,3,36.624641,-121.647195,407,1,18,45.18,0,19.8,342.3,0.0,0,813.24,5,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,0,37.349546,-122.134356,18486,0,1,45.86,0,20.7,20.7,0.0,0,45.86,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,37.449551,-122.183762,39062,8,36,42.51,0,20.25,717.95,0.0,0,1530.36,5,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
63,0,37.515556,-122.502311,3064,0,23,26.37,0,20.15,405.6,0.0,0,606.51,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,0,37.380662,-122.086022,32143,0,10,20.29,0,19.75,208.25,0.0,0,202.9,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,0,37.388349,-122.075299,13483,2,71,24.71,0,25.95,1801.9,0.0,0,1754.41,5,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
24,2,37.573633,-122.455167,38885,4,70,4.27,0,24.05,1764.75,0.0,0,298.9,5,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
42,2,37.461251,-122.235414,35737,1,52,19.21,0,23.05,1255.1,0.0,0,998.92,3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
