Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
37,0,37.83323,-121.601461,10153,0,29,28.37,12,84.45,2467.1,0.0,0,822.73,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
63,3,34.079449,-118.548306,22548,9,71,45.81,52,71.1,5224.95,0.0,0,3252.51,4,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
51,0,33.527605,-116.666551,3745,2,24,3.0,15,104.65,2542.45,0.0,0,72.0,3,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
58,0,37.509366,-122.306132,25566,0,60,0.0,5,50.8,3027.4,0.0,0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
23,0,35.151491,-117.927597,8316,9,61,13.35,0,24.1,1551.6,0.0,0,814.35,4,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
19,0,38.085839,-120.37855,2144,1,66,23.27,58,91.7,6075.9,0.0,0,1535.82,3,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
32,3,33.748478,-117.858918,58157,10,9,44.37,57,103.1,970.45,18.62,0,399.33,4,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
37,0,37.294926,-121.894763,46185,0,6,23.01,13,50.05,288.35,0.0,40,138.06,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,0,34.029043,-118.239504,3012,0,21,6.49,73,90.05,1862.9,0.0,30,136.29,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0
64,0,34.024405,-117.898722,31622,0,22,19.72,5,76.0,1783.6,0.0,0,433.84,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
46,0,33.798266,-118.300237,24660,0,12,25.54,27,96.0,1062.1,0.0,0,306.48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0
47,1,34.1528,-118.000482,41067,7,8,10.36,20,51.3,411.6,15.02,0,82.88,4,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
43,0,37.343827,-121.883119,52334,9,66,37.71,15,66.1,4428.45,0.0,0,2488.86,3,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0
29,0,33.988572,-118.186565,28094,0,56,48.87,0,19.95,1126.75,0.0,0,2736.72,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
47,0,40.346634,-120.386422,408,0,26,3.26,6,59.45,1507.0,0.0,0,84.75999999999999,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
61,6,37.971421,-121.971504,39888,2,7,0.0,30,34.5,279.25,0.0,0,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
73,0,37.787186,-122.14633,24518,0,5,14.22,4,84.7,392.5,41.2,0,71.10000000000001,4,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
46,0,35.451402,-119.488413,2078,0,1,0.0,5,25.15,25.15,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
77,0,33.362575,-117.299644,42239,0,27,2.97,4,86.45,2401.05,0.0,0,80.19000000000001,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0
56,2,41.017282,-121.468945,1902,1,7,9.1,28,48.8,349.8,0.0,0,63.7,4,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,1,33.634626,-117.874882,28687,0,5,23.89,14,46.0,221.7,0.0,0,119.45,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
78,0,37.971421,-121.971504,39888,0,47,16.83,12,85.2,3969.35,0.0,0,791.0099999999999,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
80,1,37.722302,-122.491129,26297,0,30,37.42,17,101.3,2974.5,0.0,0,1122.6,4,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0
45,0,33.86532,-118.396336,18693,0,20,45.39,24,78.8,1641.3,0.0,0,907.8,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
68,0,33.976753,-117.897367,46342,0,13,32.68,11,106.9,1364.3,0.0,10,424.84,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
31,0,32.673483,-116.472863,3133,0,1,3.97,11,49.8,49.8,0.0,0,3.97,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
32,0,34.827662,-118.999073,4498,0,10,45.69,11,95.1,865.1,43.25,0,456.9,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0
38,1,33.362575,-117.299644,42239,2,70,31.78,0,20.35,1458.1,35.44,0,2224.6,5,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
19,0,38.801936,-122.938935,9210,0,29,0.0,59,24.85,788.05,0.0,0,0.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
56,3,38.508735,-121.678813,67411,1,48,4.45,57,70.1,3238.4,0.0,30,213.6,4,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0
34,0,34.14649,-117.849815,24973,0,26,24.16,22,80.5,2088.8,0.0,0,628.16,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
49,0,34.132275,-117.611478,39064,0,72,35.11,22,109.2,7878.3,0.0,0,2527.92,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0
50,0,37.387027,-121.897775,26389,3,36,5.99,6,95.0,3440.25,0.0,0,215.64,5,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0
58,0,39.657228,-121.37778,1279,0,44,0.0,3,49.05,2265.0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0
36,0,37.815459,-121.977203,32873,1,10,31.72,23,70.3,738.2,0.0,0,317.2,3,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22,0,40.448632,-122.306657,21418,0,1,29.19,0,20.3,20.3,0.0,0,29.19,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22,0,40.584991,-124.121504,12241,0,3,31.48,73,90.4,268.45,0.0,0,94.44,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
25,1,38.672638,-121.147403,51855,10,72,33.75,30,89.7,6339.3,0.0,0,2430.0,3,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
61,0,33.829583,-116.474131,43141,8,64,49.26,18,105.4,6794.75,32.24,0,3152.64,3,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0
56,0,34.903052,-118.411251,14931,0,10,23.84,0,19.9,199.45,0.0,0,238.4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
69,0,34.245289,-117.642503,23079,0,4,12.86,4,88.85,372.45,0.0,0,51.44,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
60,0,37.212191,-119.749323,9395,0,68,1.27,13,76.9,5023.0,0.0,0,86.36,4,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0
42,3,41.163637,-123.704841,3041,1,32,43.37,76,94.8,3131.55,0.0,40,1387.84,4,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0
62,0,36.625792,-119.672483,5635,0,53,18.81,0,19.85,1049.6,0.0,0,996.93,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
51,0,41.599978,-122.539381,616,0,7,7.32,0,19.3,144.95,0.0,0,51.24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34,0,37.974498,-121.319568,30476,0,15,31.68,23,48.85,736.8,0.0,0,475.2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60,0,38.156971,-120.849231,11266,0,3,40.98,0,19.55,61.05,0.0,0,122.94,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,38.925545,-122.549083,2644,7,70,2.5,13,90.15,6237.05,0.0,0,175.0,3,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
20,2,36.600185,-119.175655,9780,1,69,49.16,48,81.95,5601.4,0.0,0,3392.04,5,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0
55,0,35.480896,-120.469476,1203,0,42,38.74,0,19.8,849.9,0.0,0,1627.0800000000002,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,0,34.074572,-118.831181,19630,10,49,2.82,0,20.15,973.35,0.0,0,138.17999999999998,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
40,0,37.84771,-120.486589,9559,0,16,40.76,7,93.2,1573.7,35.7,0,652.16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
53,0,37.349546,-122.134356,18486,0,2,0.0,21,51.4,96.8,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
68,0,37.921137,-122.657562,781,0,20,22.31,21,54.0,1055.9,0.0,0,446.2,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
57,0,38.005839,-122.638155,1449,3,12,18.26,18,80.85,866.45,23.72,0,219.12,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
74,0,34.079934,-118.046695,30211,1,24,0.0,29,40.65,933.3,0.0,0,0.0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
54,0,34.050322,-118.147037,33280,0,44,40.17,6,84.8,3862.55,0.0,0,1767.48,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
70,2,40.617614,-122.512861,528,1,66,44.38,28,110.6,7210.85,0.0,0,2929.0800000000004,4,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0
74,0,40.166028,-123.584144,261,1,15,45.25,22,85.6,1345.55,0.0,0,678.75,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
32,3,34.074572,-118.831181,19630,7,20,42.06,23,96.8,1826.7,0.0,0,841.2,4,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
28,0,34.1528,-118.000482,41067,0,1,42.42,0,19.65,19.65,0.0,0,42.42,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56,0,37.766556,-121.976784,44078,0,1,38.05,14,50.7,50.7,0.0,0,38.05,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
79,0,34.404544,-119.302118,6503,4,67,7.2,23,94.65,6079.0,0.0,0,482.4,4,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0
78,0,33.716136,-117.752574,26419,1,6,28.71,17,84.35,474.9,0.0,0,172.26,3,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
27,1,34.015217,-118.109962,62425,1,4,39.89,0,20.85,62.9,0.0,0,159.56,5,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
72,0,40.726949,-124.217378,228,7,27,41.11,14,85.9,2220.1,0.0,0,1109.97,3,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0
57,0,33.752938,-116.230055,2743,0,38,25.11,13,84.1,3187.65,0.0,0,954.18,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
63,0,37.339533,-121.777179,44103,0,24,44.09,9,88.95,2072.75,0.0,0,1058.16,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0
25,0,38.085839,-120.37855,2144,0,66,21.37,30,61.15,4017.45,0.0,0,1410.42,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
25,2,36.751489,-119.68072,54701,1,71,29.41,0,23.9,1663.5,0.0,0,2088.11,5,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
40,0,35.013299,-116.834092,1195,0,1,27.59,0,20.15,20.15,0.0,0,27.59,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60,0,36.739385,-119.753649,47999,0,31,1.53,6,55.25,1715.65,0.0,10,47.43,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
59,2,33.802664,-118.179971,49647,10,66,26.91,30,65.85,4097.05,0.0,0,1776.06,3,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
28,3,34.291273,-118.505104,48867,0,8,1.95,0,19.45,159.2,0.0,0,15.6,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,34.137742,-114.36514,1564,0,9,27.34,0,20.1,190.25,0.0,0,246.06,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
38,3,33.688546,-117.788091,27369,1,24,4.47,0,19.9,533.5,0.0,0,107.28,4,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
20,2,33.902045,-118.008961,47568,1,7,25.64,71,50.7,350.35,0.0,0,179.48000000000002,3,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
57,0,38.696659,-123.436861,752,3,20,28.79,16,105.85,2239.65,0.0,0,575.8,2,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
22,0,40.664483,-123.865325,264,0,60,44.24,52,116.6,7049.5,0.0,0,2654.4,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
20,2,36.810568,-121.503022,3402,3,7,0.0,76,24.7,149.05,0.0,0,0.0,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
53,0,40.94338,-123.831799,1584,0,12,1.8,3,53.75,648.65,0.0,0,21.6,5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
42,0,37.419725,-122.062947,27822,0,62,32.29,26,94.0,5757.2,0.0,0,2001.98,3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0
46,1,32.886925,-117.152162,74232,4,1,45.77,0,19.9,19.9,0.0,0,45.77,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0,34.227846,-119.079903,42853,0,1,16.19,12,69.1,69.1,0.0,0,16.19,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,0,38.488431,-122.752839,40270,0,69,5.71,73,110.05,7430.75,23.16,0,393.99,3,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
62,0,38.602723,-121.279913,49729,0,49,19.08,24,75.2,3678.3,0.0,20,934.92,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,3,34.286131,-118.435969,33389,0,13,31.93,22,78.3,1033.95,0.0,150,415.09,3,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
79,0,32.76501,-117.19938,24169,0,22,5.09,23,74.4,1692.6,0.0,0,111.98,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,0,38.24458,-122.956268,330,0,3,28.19,21,50.25,152.3,0.0,0,84.57000000000001,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
27,0,41.932207,-120.135941,231,1,64,4.01,71,108.5,6880.85,0.0,0,256.64,3,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0
70,0,37.5923,-120.853288,6822,1,20,8.98,16,60.0,1259.35,0.0,0,179.60000000000002,5,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
40,0,38.578807,-123.19338,1575,0,20,16.05,18,108.2,2203.7,0.0,0,321.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0
39,1,34.061918,-118.277939,44004,0,48,11.86,0,23.55,1173.35,0.0,0,569.28,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
70,3,36.749403,-119.787574,13858,4,60,19.68,53,93.25,5774.55,0.0,0,1180.8,3,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0
47,3,32.587557,-116.636816,91,9,69,26.35,53,86.9,6194.1,0.0,0,1818.15,3,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0
54,0,39.600599,-120.636358,348,1,17,19.19,22,89.4,1539.45,0.0,0,326.23,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
31,0,39.624561,-121.552866,17782,0,28,12.36,13,100.2,2688.45,42.64,0,346.08,3,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0
48,0,39.732767,-122.042298,1931,0,4,15.07,16,46.0,193.6,0.0,0,60.28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
36,0,39.082568,-121.55325,6439,0,41,36.93,30,68.6,2877.05,0.0,0,1514.13,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0
24,0,39.933852,-121.584371,11168,0,14,26.02,0,19.35,324.8,0.0,0,364.28,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
70,0,38.493888,-122.777141,476,1,68,24.13,24,89.6,6127.6,0.0,0,1640.84,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
22,2,41.949216,-122.050062,1162,6,15,24.36,59,59.65,867.1,32.65,0,365.4,4,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
73,0,37.945288,-122.383941,28450,0,71,34.36,13,99.65,6951.15,3.33,0,2439.56,4,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0
37,3,39.003358,-121.022539,3747,7,70,3.67,28,106.15,7475.1,0.0,0,256.9,4,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0
40,0,33.930199,-117.862898,34055,0,3,15.37,0,20.0,61.7,0.0,0,46.11,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
20,0,34.437945,-119.77191,15757,7,65,34.14,26,105.5,6985.65,0.0,0,2219.1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
68,0,34.057256,-117.667677,54254,0,45,6.9,20,100.15,4459.8,0.0,0,310.5,4,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0
72,0,34.297628,-119.014627,2966,0,72,44.81,14,111.65,7943.45,0.0,0,3226.32,5,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0
23,0,34.062095,-118.401508,11355,10,72,27.97,0,19.7,1421.9,0.0,0,2013.84,3,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
79,0,34.419203,-119.710008,31727,1,66,28.86,25,99.5,6822.15,0.0,0,1904.76,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
52,1,33.695532,-116.310571,23971,0,4,32.15,0,20.4,84.75,0.0,0,128.6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
32,0,36.624338,-121.615669,13027,0,68,48.41,0,20.5,1424.9,0.0,0,3291.88,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
56,0,37.461251,-122.235414,35737,1,63,38.85,27,81.2,4965.1,0.0,0,2447.55,3,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
48,0,37.387027,-121.897775,26389,0,25,1.37,21,74.3,1863.8,0.0,0,34.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0
39,0,33.88856,-118.351813,33300,0,12,44.71,25,96.05,1148.1,0.0,0,536.52,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
68,0,37.605926,-120.69955,1055,1,4,18.91,20,99.6,347.65,25.79,0,75.64,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0
64,0,40.363446,-123.835041,400,2,10,0.0,8,56.05,560.5,0.0,0,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0
52,2,33.721917,-118.043237,32304,1,46,24.33,0,19.25,864.2,0.0,0,1119.1799999999998,5,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
33,0,36.936228,-121.785559,4753,0,5,34.8,0,19.95,109.6,0.0,0,174.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56,0,33.990646,-117.663025,75319,0,54,46.74,16,111.1,6014.85,0.0,50,2523.96,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
68,0,35.957019,-119.330928,4198,4,26,46.24,4,85.7,2067.0,0.0,0,1202.24,3,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0
68,0,34.110845,-118.259595,29310,0,5,41.83,25,83.15,446.05,0.0,0,209.15,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
78,0,33.62251,-117.927024,22133,4,1,17.35,23,100.8,100.8,0.0,0,17.35,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0
65,0,34.099891,-118.414338,21397,0,14,37.62,10,95.6,1273.3,0.0,0,526.68,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0
